Bentley Splice Report
Device Type: Splice  Model: Needs Verify Full  Name: US-89SBMP228.25   ID: 655506071
Report Date: Thu May 21 11:43:02 2026

Location: 38.965756 -111.860187
Street:    City/St:    Pole #: 
Desc:    Splice#: US-89SBMP228.25


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  84,RD,AQ,<->,144-SMF NB US-89 DIST,  84,RD,AQ,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  85,BK,BL,<->,144-SMF NB US-89 DIST,  85,BK,BL,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  86,BK,OR,<->,144-SMF NB US-89 DIST,  86,BK,OR,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  87,BK,GR,<->,144-SMF NB US-89 DIST,  87,BK,GR,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  88,BK,BR,<->,144-SMF NB US-89 DIST,  88,BK,BR,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  89,BK,SL,<->,144-SMF NB US-89 DIST,  89,BK,SL,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  90,BK,WH,<->,144-SMF NB US-89 DIST,  90,BK,WH,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  91,BK,RD,<->,144-SMF NB US-89 DIST,  91,BK,RD,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  92,BK,BK,<->,144-SMF NB US-89 DIST,  92,BK,BK,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  93,BK,YL,<->,144-SMF NB US-89 DIST,  93,BK,YL,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  94,BK,VI,<->,144-SMF NB US-89 DIST,  94,BK,VI,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  95,BK,RO,<->,144-SMF NB US-89 DIST,  95,BK,RO,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  96,BK,AQ,<->,144-SMF NB US-89 DIST,  96,BK,AQ,HUB4-12(SALINA),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  97,YL,BL,<->,144-SMF NB US-89 DIST,  97,YL,BL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  98,YL,OR,<->,144-SMF NB US-89 DIST,  98,YL,OR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST,  99,YL,GR,<->,144-SMF NB US-89 DIST,  99,YL,GR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 100,YL,BR,<->,144-SMF NB US-89 DIST, 100,YL,BR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 101,YL,SL,<->,144-SMF NB US-89 DIST, 101,YL,SL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 102,YL,WH,<->,144-SMF NB US-89 DIST, 102,YL,WH,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 103,YL,RD,<->,144-SMF NB US-89 DIST, 103,YL,RD,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 104,YL,BK,<->,144-SMF NB US-89 DIST, 104,YL,BK,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 105,YL,YL,<->,144-SMF NB US-89 DIST, 105,YL,YL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 106,YL,VI,<->,144-SMF NB US-89 DIST, 106,YL,VI,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 107,YL,RO,<->,144-SMF NB US-89 DIST, 107,YL,RO,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 108,YL,AQ,<->,144-SMF NB US-89 DIST, 108,YL,AQ,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 109,VI,BL,<->,144-SMF NB US-89 DIST, 109,VI,BL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 110,VI,OR,<->,144-SMF NB US-89 DIST, 110,VI,OR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 111,VI,GR,<->,144-SMF NB US-89 DIST, 111,VI,GR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 112,VI,BR,<->,144-SMF NB US-89 DIST, 112,VI,BR,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 113,VI,SL,<->,144-SMF NB US-89 DIST, 113,VI,SL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 114,VI,WH,<->,144-SMF NB US-89 DIST, 114,VI,WH,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 115,VI,RD,<->,144-SMF NB US-89 DIST, 115,VI,RD,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 116,VI,BK,<->,144-SMF NB US-89 DIST, 116,VI,BK,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 117,VI,YL,<->,144-SMF NB US-89 DIST, 117,VI,YL,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 118,VI,VI,<->,144-SMF NB US-89 DIST, 118,VI,VI,SP-4254.1,
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 119,VI,RO,<->,144-SMF NB US-89 DIST, 119,VI,RO,SP-4254.1,[ATMS BB] 4-16 - 4-26
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 120,VI,AQ,<->,144-SMF NB US-89 DIST, 120,VI,AQ,SP-4254.1,[ATMS BB] 4-16 - 4-26
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 121,RO,BL,<->,144-SMF NB US-89 DIST, 121,RO,BL,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 122,RO,OR,<->,144-SMF NB US-89 DIST, 122,RO,OR,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 123,RO,GR,<->,144-SMF NB US-89 DIST, 123,RO,GR,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 124,RO,BR,<->,144-SMF NB US-89 DIST, 124,RO,BR,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 125,RO,SL,<->,144-SMF NB US-89 DIST, 125,RO,SL,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 126,RO,WH,<->,144-SMF NB US-89 DIST, 126,RO,WH,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 127,RO,RD,<->,144-SMF NB US-89 DIST, 127,RO,RD,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 128,RO,BK,<->,144-SMF NB US-89 DIST, 128,RO,BK,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 129,RO,YL,<->,144-SMF NB US-89 DIST, 129,RO,YL,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 130,RO,VI,<->,144-SMF NB US-89 DIST, 130,RO,VI,HUB4-21(IVIE_CREEK_REST_STOP),
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 131,RO,RO,<->,144-SMF NB US-89 DIST, 131,RO,RO,HUB4-21(IVIE_CREEK_REST_STOP),[ATMS BB] 4-21 - 4-26
HUB_4-26_(GUNNISON_SHED),144-MicroSMF NB US-89 DIST, 132,RO,AQ,<->,144-SMF NB US-89 DIST, 132,RO,AQ,HUB4-21(IVIE_CREEK_REST_STOP),[ATMS BB] 4-21 - 4-26
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 133,AQ,BL,<->,144-SMF NB US-89 DIST, 133,AQ,BL,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 134,AQ,OR,<->,144-SMF NB US-89 DIST, 134,AQ,OR,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 135,AQ,GR,<->,144-SMF NB US-89 DIST, 135,AQ,GR,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 136,AQ,BR,<->,144-SMF NB US-89 DIST, 136,AQ,BR,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 137,AQ,SL,<->,144-SMF NB US-89 DIST, 137,AQ,SL,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 138,AQ,WH,<->,144-SMF NB US-89 DIST, 138,AQ,WH,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 139,AQ,RD,<->,144-SMF NB US-89 DIST, 139,AQ,RD,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 140,AQ,BK,<->,144-SMF NB US-89 DIST, 140,AQ,BK,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 141,AQ,YL,<->,144-SMF NB US-89 DIST, 141,AQ,YL,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 142,AQ,VI,<->,144-SMF NB US-89 DIST, 142,AQ,VI,HUB4-1(RICHFIELD_100W&700S),
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 143,AQ,RO,<->,144-SMF NB US-89 DIST, 143,AQ,RO,HUB4-1(RICHFIELD_100W&700S),[ATMS BB] 3-14 - 4-01
HUB3-14(NEPHI_SHED),144-MicroSMF NB US-89 DIST, 144,AQ,AQ,<->,144-SMF NB US-89 DIST, 144,AQ,AQ,HUB4-1(RICHFIELD_100W&700S),[ATMS BB] 3-14 - 4-01


Right ---

HUB4-12(SALINA),144-SMF NB US-89 DIST,   1,BL,BL,<->,144-MicroSMF NB US-89 DIST,   1,BL,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   2,BL,OR,<->,144-MicroSMF NB US-89 DIST,   2,BL,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   3,BL,GR,<->,144-MicroSMF NB US-89 DIST,   3,BL,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   4,BL,BR,<->,144-MicroSMF NB US-89 DIST,   4,BL,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   5,BL,SL,<->,144-MicroSMF NB US-89 DIST,   5,BL,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   6,BL,WH,<->,144-MicroSMF NB US-89 DIST,   6,BL,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   7,BL,RD,<->,144-MicroSMF NB US-89 DIST,   7,BL,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   8,BL,BK,<->,144-MicroSMF NB US-89 DIST,   8,BL,BK,HUB_4-26_(GUNNISON_SHED),
