Bentley Splice Report
Device Type: Splice  Model: Needs Verify Full  Name: 300N&MAIN   ID: 654887253
Report Date: Thu May 21 11:57:07 2026

Location: 39.159808 -111.818362
Street:    City/St:    Pole #: 
Desc:    Splice#: 300N&MAIN


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 164,OR-BK,BK,<->,144-SMF SR-28 DIST,  20,OR,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 165,OR-BK,YL,<->,144-SMF SR-28 DIST,  21,OR,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 166,OR-BK,VI,<->,144-SMF SR-28 DIST,  22,OR,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 167,OR-BK,RO,<->,144-SMF SR-28 DIST,  23,OR,RO,HUB3-14(NEPHI_SHED),[ATMS BB] 3-14 - 4-26
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 168,OR-BK,AQ,<->,144-SMF SR-28 DIST,  24,OR,AQ,HUB3-14(NEPHI_SHED),[ATMS BB] 3-14 - 4-26
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 169,GR-BK,BL,<->,144-SMF SR-28 DIST,  25,GR,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 170,GR-BK,OR,<->,144-SMF SR-28 DIST,  26,GR,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 171,GR-BK,GR,<->,144-SMF SR-28 DIST,  27,GR,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 172,GR-BK,BR,<->,144-SMF SR-28 DIST,  28,GR,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 173,GR-BK,SL,<->,144-SMF SR-28 DIST,  29,GR,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 174,GR-BK,WH,<->,144-SMF SR-28 DIST,  30,GR,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 175,GR-BK,RD,<->,144-SMF SR-28 DIST,  31,GR,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 176,GR-BK,BK,<->,144-SMF SR-28 DIST,  32,GR,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 177,GR-BK,YL,<->,144-SMF SR-28 DIST,  33,GR,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 178,GR-BK,VI,<->,144-SMF SR-28 DIST,  34,GR,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 179,GR-BK,RO,<->,144-SMF SR-28 DIST,  35,GR,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 180,GR-BK,AQ,<->,144-SMF SR-28 DIST,  36,GR,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 181,BR-BK,BL,<->,144-SMF SR-28 DIST,  37,BR,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 182,BR-BK,OR,<->,144-SMF SR-28 DIST,  38,BR,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 183,BR-BK,GR,<->,144-SMF SR-28 DIST,  39,BR,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 184,BR-BK,BR,<->,144-SMF SR-28 DIST,  40,BR,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 185,BR-BK,SL,<->,144-SMF SR-28 DIST,  41,BR,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 186,BR-BK,WH,<->,144-SMF SR-28 DIST,  42,BR,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 187,BR-BK,RD,<->,144-SMF SR-28 DIST,  43,BR,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 188,BR-BK,BK,<->,144-SMF SR-28 DIST,  44,BR,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 189,BR-BK,YL,<->,144-SMF SR-28 DIST,  45,BR,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 190,BR-BK,VI,<->,144-SMF SR-28 DIST,  46,BR,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 191,BR-BK,RO,<->,144-SMF SR-28 DIST,  47,BR,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 192,BR-BK,AQ,<->,144-SMF SR-28 DIST,  48,BR,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 193,SL-BK,BL,<->,144-SMF SR-28 DIST,  49,SL,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 194,SL-BK,OR,<->,144-SMF SR-28 DIST,  50,SL,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 195,SL-BK,GR,<->,144-SMF SR-28 DIST,  51,SL,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 196,SL-BK,BR,<->,144-SMF SR-28 DIST,  52,SL,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 197,SL-BK,SL,<->,144-SMF SR-28 DIST,  53,SL,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 198,SL-BK,WH,<->,144-SMF SR-28 DIST,  54,SL,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 199,SL-BK,RD,<->,144-SMF SR-28 DIST,  55,SL,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 200,SL-BK,BK,<->,144-SMF SR-28 DIST,  56,SL,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 201,SL-BK,YL,<->,144-SMF SR-28 DIST,  57,SL,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 202,SL-BK,VI,<->,144-SMF SR-28 DIST,  58,SL,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 203,SL-BK,RO,<->,144-SMF SR-28 DIST,  59,SL,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 204,SL-BK,AQ,<->,144-SMF SR-28 DIST,  60,SL,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 205,WH-BK,BL,<->,144-SMF SR-28 DIST,  61,WH,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 206,WH-BK,OR,<->,144-SMF SR-28 DIST,  62,WH,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 207,WH-BK,GR,<->,144-SMF SR-28 DIST,  63,WH,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 208,WH-BK,BR,<->,144-SMF SR-28 DIST,  64,WH,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 209,WH-BK,SL,<->,144-SMF SR-28 DIST,  65,WH,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 210,WH-BK,WH,<->,144-SMF SR-28 DIST,  66,WH,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 211,WH-BK,RD,<->,144-SMF SR-28 DIST,  67,WH,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 212,WH-BK,BK,<->,144-SMF SR-28 DIST,  68,WH,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 213,WH-BK,YL,<->,144-SMF SR-28 DIST,  69,WH,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 214,WH-BK,VI,<->,144-SMF SR-28 DIST,  70,WH,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 215,WH-BK,RO,<->,144-SMF SR-28 DIST,  71,WH,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 216,WH-BK,AQ,<->,144-SMF SR-28 DIST,  72,WH,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 217,RD-BK,BL,<->,144-SMF SR-28 DIST,  73,RD,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 218,RD-BK,OR,<->,144-SMF SR-28 DIST,  74,RD,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 219,RD-BK,GR,<->,144-SMF SR-28 DIST,  75,RD,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 220,RD-BK,BR,<->,144-SMF SR-28 DIST,  76,RD,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 221,RD-BK,SL,<->,144-SMF SR-28 DIST,  77,RD,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 222,RD-BK,WH,<->,144-SMF SR-28 DIST,  78,RD,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 223,RD-BK,RD,<->,144-SMF SR-28 DIST,  79,RD,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 224,RD-BK,BK,<->,144-SMF SR-28 DIST,  80,RD,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 225,RD-BK,YL,<->,144-SMF SR-28 DIST,  81,RD,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 226,RD-BK,VI,<->,144-SMF SR-28 DIST,  82,RD,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 227,RD-BK,RO,<->,144-SMF SR-28 DIST,  83,RD,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 228,RD-BK,AQ,<->,144-SMF SR-28 DIST,  84,RD,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 229,BK-BK,BL,<->,144-SMF SR-28 DIST,  85,BK,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 230,BK-BK,OR,<->,144-SMF SR-28 DIST,  86,BK,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 231,BK-BK,GR,<->,144-SMF SR-28 DIST,  87,BK,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 232,BK-BK,BR,<->,144-SMF SR-28 DIST,  88,BK,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 233,BK-BK,SL,<->,144-SMF SR-28 DIST,  89,BK,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 234,BK-BK,WH,<->,144-SMF SR-28 DIST,  90,BK,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 235,BK-BK,RD,<->,144-SMF SR-28 DIST,  91,BK,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 236,BK-BK,BK,<->,144-SMF SR-28 DIST,  92,BK,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 237,BK-BK,YL,<->,144-SMF SR-28 DIST,  93,BK,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 238,BK-BK,VI,<->,144-SMF SR-28 DIST,  94,BK,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 239,BK-BK,RO,<->,144-SMF SR-28 DIST,  95,BK,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 240,BK-BK,AQ,<->,144-SMF SR-28 DIST,  96,BK,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 241,YL-BK,BL,<->,144-SMF SR-28 DIST,  97,YL,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 242,YL-BK,OR,<->,144-SMF SR-28 DIST,  98,YL,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 243,YL-BK,GR,<->,144-SMF SR-28 DIST,  99,YL,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 244,YL-BK,BR,<->,144-SMF SR-28 DIST, 100,YL,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 245,YL-BK,SL,<->,144-SMF SR-28 DIST, 101,YL,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 246,YL-BK,WH,<->,144-SMF SR-28 DIST, 102,YL,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 247,YL-BK,RD,<->,144-SMF SR-28 DIST, 103,YL,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 248,YL-BK,BK,<->,144-SMF SR-28 DIST, 104,YL,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 249,YL-BK,YL,<->,144-SMF SR-28 DIST, 105,YL,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 250,YL-BK,VI,<->,144-SMF SR-28 DIST, 106,YL,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 251,YL-BK,RO,<->,144-SMF SR-28 DIST, 107,YL,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 252,YL-BK,AQ,<->,144-SMF SR-28 DIST, 108,YL,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 253,VI-BK,BL,<->,144-SMF SR-28 DIST, 109,VI,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 254,VI-BK,OR,<->,144-SMF SR-28 DIST, 110,VI,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 255,VI-BK,GR,<->,144-SMF SR-28 DIST, 111,VI,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 256,VI-BK,BR,<->,144-SMF SR-28 DIST, 112,VI,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 257,VI-BK,SL,<->,144-SMF SR-28 DIST, 113,VI,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 258,VI-BK,WH,<->,144-SMF SR-28 DIST, 114,VI,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 259,VI-BK,RD,<->,144-SMF SR-28 DIST, 115,VI,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 260,VI-BK,BK,<->,144-SMF SR-28 DIST, 116,VI,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 261,VI-BK,YL,<->,144-SMF SR-28 DIST, 117,VI,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 262,VI-BK,VI,<->,144-SMF SR-28 DIST, 118,VI,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 263,VI-BK,RO,<->,144-SMF SR-28 DIST, 119,VI,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 264,VI-BK,AQ,<->,144-SMF SR-28 DIST, 120,VI,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 265,RO-BK,BL,<->,144-SMF SR-28 DIST, 121,RO,BL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 266,RO-BK,OR,<->,144-SMF SR-28 DIST, 122,RO,OR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 267,RO-BK,GR,<->,144-SMF SR-28 DIST, 123,RO,GR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 268,RO-BK,BR,<->,144-SMF SR-28 DIST, 124,RO,BR,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 269,RO-BK,SL,<->,144-SMF SR-28 DIST, 125,RO,SL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 270,RO-BK,WH,<->,144-SMF SR-28 DIST, 126,RO,WH,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 271,RO-BK,RD,<->,144-SMF SR-28 DIST, 127,RO,RD,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 272,RO-BK,BK,<->,144-SMF SR-28 DIST, 128,RO,BK,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 273,RO-BK,YL,<->,144-SMF SR-28 DIST, 129,RO,YL,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 274,RO-BK,VI,<->,144-SMF SR-28 DIST, 130,RO,VI,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 275,RO-BK,RO,<->,144-SMF SR-28 DIST, 131,RO,RO,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 276,RO-BK,AQ,<->,144-SMF SR-28 DIST, 132,RO,AQ,HUB3-14(NEPHI_SHED),
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 277,AQ-BK,BL,<->,6 DROP: GUNNISON POOL WIFI HOTSPOT (DTS), ,BL,BL,GUNNISONPOOLWIFIHOTSPOT,[DTS] GUNNISON POOL WIFI HOTSPOT
HUB_4-26_(GUNNISON_SHED),288-SMF WB US-89 DIST, 278,AQ-BK,OR,<->,6 DROP: GUNNISON POOL WIFI HOTSPOT (DTS), ,BL,OR,GUNNISONPOOLWIFIHOTSPOT,[DTS] GUNNISON POOL WIFI HOTSPOT


Right ---

HUB4-12(SALINA),144-SMF NB US-89 DIST,   1,BL,BL,<->,288-SMF WB US-89 DIST,   1,BL,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   2,BL,OR,<->,288-SMF WB US-89 DIST,   2,BL,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   3,BL,GR,<->,288-SMF WB US-89 DIST,   3,BL,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   4,BL,BR,<->,288-SMF WB US-89 DIST,   4,BL,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   5,BL,SL,<->,288-SMF WB US-89 DIST,   5,BL,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   6,BL,WH,<->,288-SMF WB US-89 DIST,   6,BL,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   7,BL,RD,<->,288-SMF WB US-89 DIST,   7,BL,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   8,BL,BK,<->,288-SMF WB US-89 DIST,   8,BL,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,   9,BL,YL,<->,288-SMF WB US-89 DIST,   9,BL,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  10,BL,VI,<->,288-SMF WB US-89 DIST,  10,BL,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  11,BL,RO,<->,288-SMF WB US-89 DIST,  11,BL,RO,HUB_4-26_(GUNNISON_SHED),CH 4253
HUB4-12(SALINA),144-SMF NB US-89 DIST,  12,BL,AQ,<->,288-SMF WB US-89 DIST,  12,BL,AQ,HUB_4-26_(GUNNISON_SHED),CH 4253
HUB4-12(SALINA),144-SMF NB US-89 DIST,  13,OR,BL,<->,288-SMF WB US-89 DIST,  13,OR,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  14,OR,OR,<->,288-SMF WB US-89 DIST,  14,OR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  15,OR,GR,<->,288-SMF WB US-89 DIST,  15,OR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  16,OR,BR,<->,288-SMF WB US-89 DIST,  16,OR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  17,OR,SL,<->,288-SMF WB US-89 DIST,  17,OR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  18,OR,WH,<->,288-SMF WB US-89 DIST,  18,OR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  19,OR,RD,<->,288-SMF WB US-89 DIST,  19,OR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  20,OR,BK,<->,288-SMF WB US-89 DIST,  20,OR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  21,OR,YL,<->,288-SMF WB US-89 DIST,  21,OR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  22,OR,VI,<->,288-SMF WB US-89 DIST,  22,OR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  23,OR,RO,<->,288-SMF WB US-89 DIST,  23,OR,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-12 - 4-26
HUB4-12(SALINA),144-SMF NB US-89 DIST,  24,OR,AQ,<->,288-SMF WB US-89 DIST,  24,OR,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-12 - 4-26
HUB4-12(SALINA),144-SMF NB US-89 DIST,  25,GR,BL,<->,288-SMF WB US-89 DIST,  25,GR,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  26,GR,OR,<->,288-SMF WB US-89 DIST,  26,GR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  27,GR,GR,<->,288-SMF WB US-89 DIST,  27,GR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  28,GR,BR,<->,288-SMF WB US-89 DIST,  28,GR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  29,GR,SL,<->,288-SMF WB US-89 DIST,  29,GR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  30,GR,WH,<->,288-SMF WB US-89 DIST,  30,GR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  31,GR,RD,<->,288-SMF WB US-89 DIST,  31,GR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  32,GR,BK,<->,288-SMF WB US-89 DIST,  32,GR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  33,GR,YL,<->,288-SMF WB US-89 DIST,  33,GR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  34,GR,VI,<->,288-SMF WB US-89 DIST,  34,GR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  35,GR,RO,<->,288-SMF WB US-89 DIST,  35,GR,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  36,GR,AQ,<->,288-SMF WB US-89 DIST,  36,GR,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  37,BR,BL,<->,288-SMF WB US-89 DIST,  37,BR,BL,HUB_4-26_(GUNNISON_SHED),
